Prov_res	Procom_res	Prov_lav	Procom_lav	Pendolari
017	017202	022	022213	2
017	017206	022	022213	1
022	022064	022	022213	7
022	022114	022	022213	8
022	022131	022	022213	10
022	022136	022	022213	9
022	022137	022	022213	11
022	022205	022	022213	5
022	022213	022	022213	265
022	022233	022	022213	7
022	022049	022	022216	1
022	022104	022	022216	2
022	022139	022	022216	8
022	022205	022	022216	2
022	022216	022	022216	14
036	036007	022	022216	2
036	036020	022	022216	1
036	036046	022	022216	3
037	037061	022	022216	1
046	046017	022	022216	1
021	021008	022	022222	1
021	021093	022	022222	1
022	022001	022	022222	15
022	022003	022	022222	10
022	022006	022	022222	1
022	022007	022	022222	5
022	022013	022	022222	13
022	022025	022	022222	9
022	022035	022	022222	11
022	022079	022	022222	1
022	022098	022	022222	19
022	022102	022	022222	1
022	022104	022	022222	1
022	022123	022	022222	42
022	022127	022	022222	53
022	022128	022	022222	24
022	022135	022	022222	5
022	022139	022	022222	1
022	022144	022	022222	52
022	022153	022	022222	2
022	022161	022	022222	150
022	022168	022	022222	1
022	022191	022	022222	1
022	022193	022	022222	8
022	022203	022	022222	4
022	022205	022	022222	22
022	022210	022	022222	6
022	022222	022	022222	230
022	022224	022	022222	11
022	022236	022	022222	2
023	023013	022	022222	1
023	023017	022	022222	1
023	023078	022	022222	2
023	023096	022	022222	1
004	004043	022	022224	1
017	017136	022	022224	1
021	021008	022	022224	3
022	022001	022	022224	18
022	022003	022	022224	12
022	022006	022	022224	2
022	022007	022	022224	1
022	022013	022	022224	32
022	022015	022	022224	1
022	022017	022	022224	1
022	022025	022	022224	11
022	022034	022	022224	5
022	022035	022	022224	22
022	022040	022	022224	1
022	022058	022	022224	4
022	022061	022	022224	1
022	022079	022	022224	4
022	022087	022	022224	7
022	022091	022	022224	1
022	022098	022	022224	14
022	022102	022	022224	4
022	022103	022	022224	3
022	022104	022	022224	4
022	022116	022	022224	3
022	022117	022	022224	3
022	022123	022	022224	41
022	022124	022	022224	3
022	022127	022	022224	8
022	022128	022	022224	10
022	022135	022	022224	1
022	022139	022	022224	2
022	022144	022	022224	29
022	022153	022	022224	4
022	022156	022	022224	1
022	022160	022	022224	2
022	022161	022	022224	265
022	022184	022	022224	1
022	022193	022	022224	10
022	022203	022	022224	4
022	022205	022	022224	44
022	022210	022	022224	11
022	022222	022	022224	39
022	022224	022	022224	260
022	022230	022	022224	1
022	022241	022	022224	1
022	022251	022	022224	3
023	023030	022	022224	1
023	023055	022	022224	1
023	023058	022	022224	1
023	023071	022	022224	1
023	023091	022	022224	1
024	024116	022	022224	1
025	025021	022	022224	1
019	019036	022	022226	1
021	021004	022	022226	1
021	021008	022	022226	4
021	021024	022	022226	2
021	021040	022	022226	3
021	021045	022	022226	1
021	021051	022	022226	1
021	021059	022	022226	1
021	021060	022	022226	1
021	021076	022	022226	3
021	021102	022	022226	2
022	022039	022	022226	1
022	022040	022	022226	8
022	022047	022	022226	53
022	022050	022	022226	66
022	022113	022	022226	3
022	022118	022	022226	16
022	022134	022	022226	54
022	022147	022	022226	100
022	022172	022	022226	1
022	022176	022	022226	4
022	022177	022	022226	7
022	022196	022	022226	94
022	022205	022	022226	10
022	022209	022	022226	10
022	022226	022	022226	210
022	022235	022	022226	11
022	022243	022	022226	1
022	022245	022	022226	1
022	022250	022	022226	7
022	022254	022	022226	68
025	025003	022	022226	1
025	025019	022	022226	1
017	017029	022	022228	1
017	017052	022	022228	1
017	017115	022	022228	1
017	017139	022	022228	1
017	017150	022	022228	1
017	017166	022	022228	1
022	022006	022	022228	6
022	022017	022	022228	111
022	022053	022	022228	8
022	022079	022	022228	6
022	022083	022	022228	52
022	022087	022	022228	1
022	022103	022	022228	2
022	022104	022	022228	1
022	022120	022	022228	2
022	022138	022	022228	1
022	022153	022	022228	10
022	022161	022	022228	3
022	022179	022	022228	3
022	022182	022	022228	83
022	022183	022	022228	1
022	022191	022	022228	8
022	022199	022	022228	23
022	022205	022	022228	22
022	022228	022	022228	407
022	022231	022	022228	39
022	022232	022	022228	1
022	022234	022	022228	1
022	022239	022	022228	9
022	022243	022	022228	11
022	022244	022	022228	12
022	022246	022	022228	13
022	022247	022	022228	9
022	022248	022	022228	8
022	022251	022	022228	1
024	024115	022	022228	1
024	024118	022	022228	1
025	025011	022	022228	1
046	046024	022	022228	1
012	012026	022	022229	1
014	014009	022	022229	1
017	017010	022	022229	2
017	017075	022	022229	1
017	017087	022	022229	2
017	017117	022	022229	1
017	017129	022	022229	2
017	017189	022	022229	2
022	022001	022	022229	4
022	022006	022	022229	25
022	022022	022	022229	1
022	022053	022	022229	2
022	022079	022	022229	7
022	022124	022	022229	5
022	022143	022	022229	1
022	022153	022	022229	25
022	022161	022	022229	6
022	022183	022	022229	30
022	022191	022	022229	6
022	022205	022	022229	5
022	022229	022	022229	974
022	022232	022	022229	1
022	022238	022	022229	1
022	022246	022	022229	1
035	035033	022	022229	1
037	037006	022	022229	1
038	038008	022	022229	1
010	010025	022	022230	1
017	017029	022	022230	1
021	021008	022	022230	2
021	021105	022	022230	1
022	022006	022	022230	2
022	022009	022	022230	2
022	022026	022	022230	3
022	022033	022	022230	14
022	022037	022	022230	17
022	022051	022	022230	14
022	022052	022	022230	2
022	022061	022	022230	2
022	022062	022	022230	112
022	022064	022	022230	1
022	022068	022	022230	2
022	022071	022	022230	5
022	022074	022	022230	18
022	022081	022	022230	1
022	022092	022	022230	2
022	022103	022	022230	5
022	022104	022	022230	1
022	022106	022	022230	13
022	022110	022	022230	7
022	022114	022	022230	4
022	022116	022	022230	16
022	022117	022	022230	26
022	022123	022	022230	2
022	022131	022	022230	1
022	022136	022	022230	2
022	022137	022	022230	1
022	022139	022	022230	3
022	022150	022	022230	5
022	022155	022	022230	19
022	022159	022	022230	3
022	022160	022	022230	1
022	022161	022	022230	1
022	022162	022	022230	4
022	022163	022	022230	10
022	022167	022	022230	5
022	022168	022	022230	1
022	022169	022	022230	19
022	022170	022	022230	9
022	022173	022	022230	21
022	022180	022	022230	4
022	022181	022	022230	7
022	022200	022	022230	21
022	022205	022	022230	44
022	022213	022	022230	1
022	022230	022	022230	946
022	022233	022	022230	6
022	022237	022	022230	4
022	022242	022	022230	21
022	022245	022	022230	1
022	022249	022	022230	83
022	022251	022	022230	6
022	022252	022	022230	23
022	022253	022	022230	41
023	023091	022	022230	1
028	028032	022	022230	1
022	022006	022	022231	3
022	022017	022	022231	7
022	022052	022	022231	1
022	022079	022	022231	2
022	022083	022	022231	3
022	022120	022	022231	9
022	022180	022	022231	1
022	022182	022	022231	8
022	022199	022	022231	4
022	022205	022	022231	8
022	022226	022	022231	2
022	022228	022	022231	7
022	022231	022	022231	168
022	022234	022	022231	1
022	022238	022	022231	1
022	022243	022	022231	1
022	022246	022	022231	1
022	022247	022	022231	2
017	017010	022	022232	4
017	017087	022	022232	1
022	022006	022	022232	1
022	022021	022	022232	4
022	022045	022	022232	6
022	022179	022	022232	3
022	022182	022	022232	2
022	022183	022	022232	8
022	022205	022	022232	6
022	022228	022	022232	2
022	022229	022	022232	2
022	022231	022	022232	9
022	022232	022	022232	58
022	022234	022	022232	14
022	022238	022	022232	9
022	022244	022	022232	3
022	022246	022	022232	13
022	022247	022	022232	2
022	022248	022	022232	1
038	038018	022	022232	1
017	017063	022	022233	1
022	022022	022	022233	1
022	022029	022	022233	1
022	022033	022	022233	26
022	022054	022	022233	4
022	022062	022	022233	6
022	022064	022	022233	52
022	022068	022	022233	33
022	022106	022	022233	3
022	022110	022	022233	64
022	022114	022	022233	31
022	022131	022	022233	10
022	022136	022	022233	16
022	022137	022	022233	11
022	022143	022	022233	1
022	022150	022	022233	21
022	022161	022	022233	1
022	022195	022	022233	29
022	022205	022	022233	12
022	022213	022	022233	20
022	022230	022	022233	4
022	022233	022	022233	309
022	022253	022	022233	2
024	024087	022	022233	1
048	048033	022	022233	1
099	099013	022	022233	1
017	017005	022	022234	1
017	017010	022	022234	13
017	017082	022	022234	1
022	022021	022	022234	12
022	022045	022	022234	7
022	022153	022	022234	1
022	022161	022	022234	1
022	022179	022	022234	12
022	022183	022	022234	38
022	022199	022	022234	6
022	022205	022	022234	8
022	022232	022	022234	58
022	022234	022	022234	124
022	022238	022	022234	28
022	022244	022	022234	4
022	022246	022	022234	48
021	021008	022	022235	1
022	022002	022	022235	3
022	022009	022	022235	4
022	022011	022	022235	2
022	022040	022	022235	6
022	022050	022	022235	1
022	022089	022	022235	6
022	022092	022	022235	4
022	022103	022	022235	4
022	022108	022	022235	1
022	022123	022	022235	1
022	022139	022	022235	5
022	022161	022	022235	3
022	022172	022	022235	8
022	022177	022	022235	2
022	022205	022	022235	16
022	022222	022	022235	3
022	022235	022	022235	155
022	022241	022	022235	27
022	022254	022	022235	4
026	026026	022	022235	1
026	026057	022	022235	1
026	026073	022	022235	1
026	026080	022	022235	1
017	017022	022	022236	1
017	017113	022	022236	1
017	017197	022	022236	1
021	021008	022	022236	1
021	021040	022	022236	1
021	021076	022	022236	2
022	022006	022	022236	2
022	022009	022	022236	1
022	022011	022	022236	3
022	022013	022	022236	4
022	022022	022	022236	4
022	022032	022	022236	10
022	022034	022	022236	36
022	022035	022	022236	8
022	022053	022	022236	5
022	022061	022	022236	7
022	022079	022	022236	1
022	022083	022	022236	1
022	022085	022	022236	2
022	022087	022	022236	19
022	022089	022	022236	4
022	022090	022	022236	1
022	022091	022	022236	2
022	022098	022	022236	2
022	022102	022	022236	8
022	022104	022	022236	18
022	022109	022	022236	5
022	022116	022	022236	3
022	022117	022	022236	2
022	022120	022	022236	1
022	022123	022	022236	4
022	022129	022	022236	3
022	022133	022	022236	1
022	022139	022	022236	43
022	022153	022	022236	4
022	022156	022	022236	4
022	022161	022	022236	7
022	022167	022	022236	2
022	022189	022	022236	1
022	022190	022	022236	4
022	022205	022	022236	99
022	022231	022	022236	1
022	022235	022	022236	6
022	022236	022	022236	404
022	022240	022	022236	4
022	022248	022	022236	2
022	022251	022	022236	1
024	024039	022	022236	3
024	024062	022	022236	1
021	021008	022	022237	1
021	021118	022	022237	1
022	022051	022	022237	12
022	022062	022	022237	1
022	022155	022	022237	18
022	022159	022	022237	5
022	022170	022	022237	6
022	022237	022	022237	66
022	022249	022	022237	1
022	022252	022	022237	14
022	022253	022	022237	1
017	017005	022	022238	15
017	017010	022	022238	136
017	017012	022	022238	1
017	017029	022	022238	3
017	017031	022	022238	1
017	017036	022	022238	2
017	017039	022	022238	1
017	017044	022	022238	2
017	017067	022	022238	1
017	017070	022	022238	1
017	017082	022	022238	13
017	017087	022	022238	1
017	017114	022	022238	1
017	017116	022	022238	1
017	017170	022	022238	4
017	017173	022	022238	1
017	017191	022	022238	2
017	017194	022	022238	1
017	017197	022	022238	2
017	017201	022	022238	1
017	017204	022	022238	3
017	017206	022	022238	1
020	020017	022	022238	1
020	020028	022	022238	1
020	020070	022	022238	1
022	022006	022	022238	5
022	022017	022	022238	4
022	022021	022	022238	25
022	022045	022	022238	20
022	022053	022	022238	1
022	022079	022	022238	1
022	022103	022	022238	1
022	022120	022	022238	1
022	022143	022	022238	1
022	022153	022	022238	5
022	022161	022	022238	2
022	022179	022	022238	1
022	022182	022	022238	5
022	022183	022	022238	246
022	022184	022	022238	1
022	022199	022	022238	11
022	022205	022	022238	7
022	022229	022	022238	9
022	022231	022	022238	1
022	022232	022	022238	52
022	022234	022	022238	82
022	022238	022	022238	291
022	022239	022	022238	4
022	022244	022	022238	3
022	022246	022	022238	55
022	022247	022	022238	1
023	023043	022	022238	1
017	017010	022	022239	4
017	017170	022	022239	2
017	017197	022	022239	1
022	022017	022	022239	21
022	022018	022	022239	4
022	022021	022	022239	3
022	022029	022	022239	4
022	022042	022	022239	1
022	022138	022	022239	5
022	022143	022	022239	10
022	022153	022	022239	1
022	022161	022	022239	5
022	022179	022	022239	8
022	022182	022	022239	10
022	022183	022	022239	35
022	022184	022	022239	6
022	022199	022	022239	39
022	022205	022	022239	5
022	022228	022	022239	28
022	022229	022	022239	6
022	022231	022	022239	7
022	022232	022	022239	7
022	022234	022	022239	9
022	022238	022	022239	17
022	022239	022	022239	60
022	022244	022	022239	13
022	022246	022	022239	36
022	022247	022	022239	30
017	017009	022	022240	1
017	017029	022	022240	1
017	017032	022	022240	1
017	017077	022	022240	1
017	017107	022	022240	1
017	017119	022	022240	1
021	021029	022	022240	4
021	021070	022	022240	1
022	022015	022	022240	12
022	022022	022	022240	77
022	022032	022	022240	2
022	022034	022	022240	2
022	022038	022	022240	1
022	022043	022	022240	6
022	022048	022	022240	19
022	022049	022	022240	20
022	022059	022	022240	6
022	022079	022	022240	9
022	022095	022	022240	23
022	022103	022	022240	1
022	022104	022	022240	14
022	022117	022	022240	1
022	022123	022	022240	1
022	022127	022	022240	1
022	022129	022	022240	4
022	022130	022	022240	14
022	022139	022	022240	11
022	022142	022	022240	18
022	022156	022	022240	22
022	022161	022	022240	2
022	022165	022	022240	20
022	022171	022	022240	38
022	022188	022	022240	22
022	022189	022	022240	13
022	022190	022	022240	2
022	022202	022	022240	12
022	022205	022	022240	25
022	022240	022	022240	277
022	022248	022	022240	4
022	022251	022	022240	4
023	023023	022	022240	1
023	023062	022	022240	1
024	024021	022	022240	1
024	024039	022	022240	3
024	024086	022	022240	1
024	024125	022	022240	3
025	025004	022	022240	1
025	025021	022	022240	6
025	025022	022	022240	1
025	025026	022	022240	1
025	025045	022	022240	2
025	025058	022	022240	1
025	025071	022	022240	4
026	026035	022	022240	1
028	028020	022	022240	1
022	022002	022	022241	7
022	022009	022	022241	5
022	022034	022	022241	1
022	022061	022	022241	2
022	022089	022	022241	5
022	022092	022	022241	45
022	022103	022	022241	24
022	022108	022	022241	3
022	022116	022	022241	1
022	022117	022	022241	5
022	022139	022	022241	8
022	022150	022	022241	1
022	022161	022	022241	1
022	022167	022	022241	4
022	022172	022	022241	37
022	022177	022	022241	7
022	022205	022	022241	32
022	022209	022	022241	1
022	022235	022	022241	79
022	022241	022	022241	258
022	022248	022	022241	4
022	022251	022	022241	4
024	024101	022	022241	1
021	021008	022	022242	1
021	021022	022	022242	1
022	022009	022	022242	1
022	022037	022	022242	13
022	022062	022	022242	5
022	022074	022	022242	9
022	022103	022	022242	1
022	022117	022	022242	5
022	022167	022	022242	1
022	022181	022	022242	6
022	022200	022	022242	2
022	022205	022	022242	7
022	022230	022	022242	2
022	022242	022	022242	168
022	022249	022	022242	6
022	022253	022	022242	6
021	021004	022	022243	1
022	022006	022	022243	13
022	022053	022	022243	45
022	022078	022	022243	4
022	022079	022	022243	28
022	022092	022	022243	1
022	022117	022	022243	1
022	022139	022	022243	4
022	022153	022	022243	4
022	022161	022	022243	3
022	022205	022	022243	43
022	022228	022	022243	10
022	022229	022	022243	1
022	022231	022	022243	5
022	022243	022	022243	251
022	022247	022	022243	1
022	022248	022	022243	78
023	023055	022	022243	1
022	022017	022	022244	3
022	022018	022	022244	3
022	022021	022	022244	1
022	022029	022	022244	4
022	022042	022	022244	6
022	022079	022	022244	1
022	022083	022	022244	5
022	022093	022	022244	5
022	022138	022	022244	11
022	022143	022	022244	6
022	022179	022	022244	8
022	022183	022	022244	3
022	022184	022	022244	7
022	022199	022	022244	23
022	022205	022	022244	3
022	022228	022	022244	7
022	022232	022	022244	4
022	022234	022	022244	4
022	022239	022	022244	12
022	022244	022	022244	167
022	022246	022	022244	17
022	022247	022	022244	12
108	108043	022	022244	1
022	022038	022	022245	100
022	022095	022	022245	1
022	022097	022	022245	137
022	022115	022	022245	207
022	022147	022	022245	13
022	022156	022	022245	1
022	022164	022	022245	20
022	022196	022	022245	4
022	022205	022	022245	11
022	022245	022	022245	1057
022	022254	022	022245	1
024	024006	022	022245	1
024	024012	022	022245	1
024	024026	022	022245	1
024	024039	022	022245	1
024	024070	022	022245	1
024	024081	022	022245	1
024	024088	022	022245	1
024	024103	022	022245	1
025	025001	022	022245	2
025	025002	022	022245	1
025	025004	022	022245	5
025	025006	022	022245	2
025	025011	022	022245	2
025	025021	022	022245	20
025	025022	022	022245	8
025	025025	022	022245	1
025	025026	022	022245	18
025	025036	022	022245	5
025	025043	022	022245	1
025	025044	022	022245	1
025	025045	022	022245	1
025	025053	022	022245	1
025	025055	022	022245	3
025	025058	022	022245	15
025	025060	022	022245	1
025	025074	022	022245	3
026	026021	022	022245	1
026	026043	022	022245	1
026	026046	022	022245	1
026	026065	022	022245	1
